CybORG v2.1, Scenario2, Commit Hash: Not using git
author: Johannes Loevenich, team: Team.KI, technique: PPO + Greedy decoys
wrappers: ChallengeWrapper2(env=env, agent_name='Blue')
CybORG v2.1, Scenario2, Commit Hash: Not using git
author: Johannes Loevenich, team: Team.KI, technique: PPO + Greedy decoys
wrappers: ChallengeWrapper2(env=env, agent_name='Blue')
steps: 30, adversary: B_lineAgent, mean: -10.703, standard deviation 2.283513817242049
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.214.176/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.214.187'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Remove User2', 'ExploitRemoteService 10.0.214.187'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.120.158'), ('Remove User2', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('DecoyVsftpd User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('DecoySSHD User3', 'PrivilegeEscalate User1')], total reward: -8.4
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.212.192/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.212.202'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.212.202'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.211.195'), ('Analyse User2', 'ExploitRemoteService 10.0.211.195'), ('Analyse User2', 'ExploitRemoteService 10.0.212.202'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.211.195'), ('Analyse User2', 'ExploitRemoteService 10.0.211.195'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.211.195'), ('Remove User2', 'ExploitRemoteService 10.0.212.202'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.211.195'), ('Analyse User2', 'ExploitRemoteService 10.0.211.195'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.211.195'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.211.195'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.211.195'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.211.195'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.211.195'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.211.195'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.211.195')], total reward: -11.6
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.212.96/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.212.100'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.212.100'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.178.174'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.178.174'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.178.160/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.178.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.178.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.178.174'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -13.2
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.233.192/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.233.194'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.233.194'), ('DecoyHarakaSMPT Enterprise0', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.114.13'), ('Analyse User2', 'ExploitRemoteService 10.0.114.13'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.114.13'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.233.194'), ('Restore User3', 'PrivilegeEscalate User3')], total reward: -13.9
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.233.160/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.233.174'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.233.174'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.31.130'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130'), ('Analyse User2', 'ExploitRemoteService 10.0.233.174'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.31.130'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User2', 'ExploitRemoteService 10.0.31.130')], total reward: -13.3
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.173.208/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.173.216'), ('Analyse Enterprise2', 'ExploitRemoteService 10.0.173.216'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.77.55'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.55'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.77.48/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.77.62'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.62'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.55'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.55'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.77.48/28'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.77.62'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.62'), ('Restore Enterprise2', 'PrivilegeEscalate Enterprise2'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.62'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.55'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.55'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.55'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.55'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.55'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.55')], total reward: -12.1
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.192.144/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.192.148'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.192.148'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.192.148'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.192.148'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.192.148'), ('DecoyVsftpd User3', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.192.148'), ('DecoySSHD User3', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.192.148'), ('Remove User2', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.192.148'), ('Remove User2', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.133.51'), ('Analyse User2', 'ExploitRemoteService 10.0.133.51')], total reward: -8.1
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.137.224/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.137.237'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.137.237'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.85.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.22'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.85.22'), ('Remove User2', 'ExploitRemoteService 10.0.137.237'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.85.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.22'), ('Remove User2', 'ExploitRemoteService 10.0.137.237'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.85.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.22'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.85.22'), ('Remove User2', 'ExploitRemoteService 10.0.137.237'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.85.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.137.237'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.85.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.137.237'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.85.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.85.22')], total reward: -8.8
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.104.144/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.104.147'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.104.147'), ('DecoyHarakaSMPT Enterprise0', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.94.152'), ('Analyse User2', 'ExploitRemoteService 10.0.94.152'), ('Analyse User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.104.147'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User3'), ('Analyse User1', 'DiscoverNetworkServices 10.0.94.152'), ('Analyse User2', 'ExploitRemoteService 10.0.94.152'), ('Analyse User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.104.147'), ('Restore User3', 'PrivilegeEscalate User3')], total reward: -12.6
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.246.160/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.246.167'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.246.167'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.59.214'), ('Analyse User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214'), ('Remove User2', 'ExploitRemoteService 10.0.246.167'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.59.214'), ('Analyse User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Remove User2', 'ExploitRemoteService 10.0.59.214')], total reward: -12.4
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.166.144/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.166.147'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.166.147'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.166.147'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.247.247'), ('Analyse User2', 'ExploitRemoteService 10.0.247.247'), ('Analyse User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.166.147')], total reward: -13.3
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.140.0/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.140.2'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.140.2'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.140.2'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.173.113'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.173.113'), ('Remove User2', 'ExploitRemoteService 10.0.140.2'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.140.2'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.140.2'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User1'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.140.2'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.173.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.140.2'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User1')], total reward: -7.6
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.220.192/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.220.195'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.220.195'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.220.195'), ('DecoyApache Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.220.195'), ('DecoyTomcat Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.220.195'), ('DecoyVsftpd Op_Server0', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.220.195'), ('DecoyVsftpd User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.220.195'), ('DecoySSHD User3', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.70.135'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.135'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove User2', 'ExploitRemoteService 10.0.70.135'), ('Remove User2', 'ExploitRemoteService 10.0.220.195'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1')], total reward: -8.0
actions: [('DecoyFemitter Enterprise2', 'DiscoverRemoteSystems 10.0.227.224/28'), ('DecoyHarakaSMPT Op_Server0', 'DiscoverNetworkServices 10.0.227.227'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.227.227'), ('DecoyHarakaSMPT Enterprise0', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.206.12'), ('Analyse User2', 'ExploitRemoteService 10.0.206.12'), ('Analyse User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3'), ('Remove User2', 'ExploitRemoteService 10.0.227.227'), ('Restore User3', 'PrivilegeEscalate User3')], total reward: -14.0
